episode,step,agent,cube_x,cube_y,target_x,target_y,dist,action,done,success
19,7,heuristic,0.0,0.2,-0.2,0.4,0.282842712474619,left,False,False
19,8,heuristic,0.0,0.30000000000000004,-0.2,0.4,0.22360679774997896,backward,False,False
19,9,heuristic,-0.1,0.30000000000000004,-0.2,0.4,0.1414213562373095,backward,False,False
19,10,heuristic,-0.2,0.30000000000000004,-0.2,0.4,0.09999999999999998,left,True,True
20,0,heuristic,-0.6000000000000001,0.0,0.0,-0.30000000000000004,0.670820393249937,forward,False,False
20,1,heuristic,-0.5,0.0,0.0,-0.30000000000000004,0.5830951894845301,forward,False,False
20,2,heuristic,-0.4,0.0,0.0,-0.30000000000000004,0.5,forward,False,False
20,3,heuristic,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.42426406871192857,forward,False,False
20,4,heuristic,-0.2,0.0,0.0,-0.30000000000000004,0.36055512754639896,right,False,False
20,5,heuristic,-0.2,-0.1,0.0,-0.30000000000000004,0.28284271247461906,right,False,False
20,6,heuristic,-0.2,-0.2,0.0,-0.30000000000000004,0.223606797749979,forward,False,False
20,7,heuristic,-0.1,-0.2,0.0,-0.30000000000000004,0.14142135623730953,right,False,False
20,8,heuristic,-0.1,-0.30000000000000004,0.0,-0.30000000000000004,0.1,forward,True,True
21,0,heuristic,-0.6000000000000001,-0.2,-0.4,0.5,0.7280109889280518,left,False,False
21,1,heuristic,-0.6000000000000001,-0.1,-0.4,0.5,0.6324555320336759,left,False,False
21,2,heuristic,-0.6000000000000001,0.0,-0.4,0.5,0.5385164807134504,left,False,False
21,3,heuristic,-0.6000000000000001,0.1,-0.4,0.5,0.447213595499958,left,False,False
21,4,heuristic,-0.6000000000000001,0.2,-0.4,0.5,0.36055512754639896,left,False,False
21,5,heuristic,-0.6000000000000001,0.30000000000000004,-0.4,0.5,0.282842712474619,forward,False,False
21,6,heuristic,-0.5,0.30000000000000004,-0.4,0.5,0.2236067977499789,left,False,False
21,7,heuristic,-0.5,0.4,-0.4,0.5,0.14142135623730948,forward,False,False
21,8,heuristic,-0.4,0.4,-0.4,0.5,0.09999999999999998,left,True,True
22,0,heuristic,0.4,-0.30000000000000004,-0.5,-0.1,0.9219544457292888,backward,False,False
22,1,heuristic,0.30000000000000004,-0.30000000000000004,-0.5,-0.1,0.8246211251235321,backward,False,False
22,2,heuristic,0.2,-0.30000000000000004,-0.5,-0.1,0.7280109889280518,backward,False,False
22,3,heuristic,0.1,-0.30000000000000004,-0.5,-0.1,0.6324555320336759,backward,False,False
22,4,heuristic,0.0,-0.30000000000000004,-0.5,-0.1,0.5385164807134504,backward,False,False
22,5,heuristic,-0.1,-0.30000000000000004,-0.5,-0.1,0.447213595499958,backward,False,False
22,6,heuristic,-0.2,-0.30000000000000004,-0.5,-0.1,0.36055512754639896,backward,False,False
22,7,heuristic,-0.30000000000000004,-0.30000000000000004,-0.5,-0.1,0.282842712474619,left,False,False
22,8,heuristic,-0.30000000000000004,-0.2,-0.5,-0.1,0.22360679774997894,backward,False,False
22,9,heuristic,-0.4,-0.2,-0.5,-0.1,0.1414213562373095,left,False,False
22,10,heuristic,-0.4,-0.1,-0.5,-0.1,0.09999999999999998,backward,True,True
23,0,heuristic,0.5,0.4,-0.30000000000000004,-0.30000000000000004,1.063014581273465,backward,False,False
23,1,heuristic,0.4,0.4,-0.30000000000000004,-0.30000000000000004,0.9899494936611666,backward,False,False
23,2,heuristic,0.30000000000000004,0.4,-0.30000000000000004,-0.30000000000000004,0.9219544457292889,right,False,False
23,3,heuristic,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.8485281374238571,backward,False,False
23,4,heuristic,0.2,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.7810249675906655,right,False,False
23,5,heuristic,0.2,0.2,-0.30000000000000004,-0.30000000000000004,0.7071067811865476,backward,False,False
23,6,heuristic,0.1,0.2,-0.30000000000000004,-0.30000000000000004,0.6403124237432849,right,False,False
23,7,heuristic,0.1,0.1,-0.30000000000000004,-0.30000000000000004,0.565685424949238,backward,False,False
23,8,heuristic,0.0,0.1,-0.30000000000000004,-0.30000000000000004,0.5,right,False,False
23,9,heuristic,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.42426406871192857,backward,False,False
23,10,heuristic,-0.1,0.0,-0.30000000000000004,-0.30000000000000004,0.360555127546399,right,False,False
23,11,heuristic,-0.1,-0.1,-0.30000000000000004,-0.30000000000000004,0.28284271247461906,backward,False,False
23,12,heuristic,-0.2,-0.1,-0.30000000000000004,-0.30000000000000004,0.22360679774997902,right,False,False
23,13,heuristic,-0.2,-0.2,-0.30000000000000004,-0.30000000000000004,0.14142135623730956,backward,False,False
23,14,heuristic,-0.30000000000000004,-0.2,-0.30000000000000004,-0.30000000000000004,0.10000000000000003,right,True,True
24,0,heuristic,-0.4,0.5,-0.4,-0.1,0.6,right,False,False
24,1,heuristic,-0.4,0.4,-0.4,-0.1,0.5,right,False,False
24,2,heuristic,-0.4,0.30000000000000004,-0.4,-0.1,0.4,right,False,False
24,3,heuristic,-0.4,0.2,-0.4,-0.1,0.30000000000000004,right,False,False
24,4,heuristic,-0.4,0.1,-0.4,-0.1,0.2,right,False,False
24,5,heuristic,-0.4,0.0,-0.4,-0.1,0.1,right,True,True
25,0,heuristic,-0.4,0.0,-0.2,0.6000000000000001,0.632455532033676,left,False,False
25,1,heuristic,-0.4,0.1,-0.2,0.6000000000000001,0.5385164807134505,left,False,False
25,2,heuristic,-0.4,0.2,-0.2,0.6000000000000001,0.44721359549995804,left,False,False
25,3,heuristic,-0.4,0.30000000000000004,-0.2,0.6000000000000001,0.36055512754639896,left,False,False
25,4,heuristic,-0.4,0.4,-0.2,0.6000000000000001,0.28284271247461906,left,False,False
25,5,heuristic,-0.4,0.5,-0.2,0.6000000000000001,0.22360679774997902,forward,False,False
25,6,heuristic,-0.30000000000000004,0.5,-0.2,0.6000000000000001,0.1414213562373096,left,False,False
25,7,heuristic,-0.30000000000000004,0.6000000000000001,-0.2,0.6000000000000001,0.10000000000000003,forward,True,True
26,0,heuristic,-0.2,0.1,0.6000000000000001,-0.30000000000000004,0.894427190999916,forward,False,False
26,1,heuristic,-0.1,0.1,0.6000000000000001,-0.30000000000000004,0.806225774829855,forward,False,False
26,2,heuristic,0.0,0.1,0.6000000000000001,-0.30000000000000004,0.7211102550927979,forward,False,False
26,3,heuristic,0.1,0.1,0.6000000000000001,-0.30000000000000004,0.640312423743285,forward,False,False
26,4,heuristic,0.2,0.1,0.6000000000000001,-0.30000000000000004,0.5656854249492381,forward,False,False
26,5,heuristic,0.30000000000000004,0.1,0.6000000000000001,-0.30000000000000004,0.5,right,False,False
26,6,heuristic,0.30000000000000004,0.0,0.6000000000000001,-0.30000000000000004,0.42426406871192857,forward,False,False
26,7,heuristic,0.4,0.0,0.6000000000000001,-0.30000000000000004,0.360555127546399,right,False,False
26,8,heuristic,0.4,-0.1,0.6000000000000001,-0.30000000000000004,0.28284271247461906,forward,False,False
26,9,heuristic,0.5,-0.1,0.6000000000000001,-0.30000000000000004,0.22360679774997905,right,False,False
26,10,heuristic,0.5,-0.2,0.6000000000000001,-0.30000000000000004,0.1414213562373096,forward,False,False
26,11,heuristic,0.6000000000000001,-0.2,0.6000000000000001,-0.30000000000000004,0.10000000000000003,right,True,True
27,0,heuristic,0.6000000000000001,0.30000000000000004,-0.5,0.4,1.104536101718726,backward,False,False
27,1,heuristic,0.5,0.30000000000000004,-0.5,0.4,1.004987562112089,backward,False,False
27,2,heuristic,0.4,0.30000000000000004,-0.5,0.4,0.9055385138137417,backward,False,False
27,3,heuristic,0.30000000000000004,0.30000000000000004,-0.5,0.4,0.806225774829855,backward,False,False
27,4,heuristic,0.2,0.30000000000000004,-0.5,0.4,0.7071067811865475,backward,False,False
